image_a,dataset_a,image_b,dataset_b,hamming_distance,is_exact_match,is_cross_dataset
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001398.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000137.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001399.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001594.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001401.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001930.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001401.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006742.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001401.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000191.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001401.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000818.jpg,roboflow_tran_ngoc_xuan_tin,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001402.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000314.jpg,roboflow_tran_ngoc_xuan_tin,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001403.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001544.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001403.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002346.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001403.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007063.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001404.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001621.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001404.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001799.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001405.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000347.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001406.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002221.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001407.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002223.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001408.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001409.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001408.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007064.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001408.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007065.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001409.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007064.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001409.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007065.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001410.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001513.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001410.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007083.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001411.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002225.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001412.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002222.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001412.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002226.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001412.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006816.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001413.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001854.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001413.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000033.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001415.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002229.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001417.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002232.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001418.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002233.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001419.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002235.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001421.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002298.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001421.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006793.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001421.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006946.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001421.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000340.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001421.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000879.jpg,roboflow_tran_ngoc_xuan_tin,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001422.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000034.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001424.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003331.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001425.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002240.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001426.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002241.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001427.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003757.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001428.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000348.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001430.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001780.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001430.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001923.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001430.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002384.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001430.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006730.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001430.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006778.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001430.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000134.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001430.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000308.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001431.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001826.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001431.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007487.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001431.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000013.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001431.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000872.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001432.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000236.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001433.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002250.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001434.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002251.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001435.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001557.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001435.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002252.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001435.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003864.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001436.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002253.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001437.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002465.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001438.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002255.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001439.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002256.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001440.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007070.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001443.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002259.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001445.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001690.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001445.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002483.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001445.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003976.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001445.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007071.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001447.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002263.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001448.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002264.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001450.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002266.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001452.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001858.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001452.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000035.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001453.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002268.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001454.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002269.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001455.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002270.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001455.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007027.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001456.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001544.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001456.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002271.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001456.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002346.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001458.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006935.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001461.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002273.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001462.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001527.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001462.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002274.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001463.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001859.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001463.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000350.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001464.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002275.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001465.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002276.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001466.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002278.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001466.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003785.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001467.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002279.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001468.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002280.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001469.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001783.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001470.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002281.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001471.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002282.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001473.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001860.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001473.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000881.jpg,roboflow_tran_ngoc_xuan_tin,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001475.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002285.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001476.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002287.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001477.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007076.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001478.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006921.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001479.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001594.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001479.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002214.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001479.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000137.jpg,roboflow_tran_ngoc_xuan_tin,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001480.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002289.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001481.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000351.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001483.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002291.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001485.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002292.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001485.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003797.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001488.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002295.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001488.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003642.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001488.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006947.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001488.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000345.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001491.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000016.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001491.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000352.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001492.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002298.jpg,roboflow_school_fuhih,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001493.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002299.jpg,roboflow_school_fuhih,2,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001495.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002300.jpg,roboflow_school_fuhih,0,True,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001495.jpg,roboflow_school_fuhih,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006813.jpg,roboflow_school_fuhih,4,False,False
