image_a,dataset_a,image_b,dataset_b,hamming_distance,is_exact_match,is_cross_dataset
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006411.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006450.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008080.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008164.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008248.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_000722.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005966.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006331.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_008162.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_008185.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_008190.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_008241.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006309.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006417.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006309.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008255.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006309.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001583.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006309.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004833.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006310.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006336.jpg,val,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006312.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004765.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006317.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006393.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006317.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007861.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006317.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_000801.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006317.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005968.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006317.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006068.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006319.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008278.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006319.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005175.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006323.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006340.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006323.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004766.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006323.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005151.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006323.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006085.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006324.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005118.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006325.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006116.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006325.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_007848.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006332.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007919.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006332.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_000761.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006332.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_000802.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006332.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006136.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006333.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006372.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006333.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_008270.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006339.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006401.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006339.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006459.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006339.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007914.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006339.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001849.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006339.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004913.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006339.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_008173.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006340.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004766.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006342.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006413.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006342.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006462.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006342.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007964.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006342.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001161.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006342.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001311.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006342.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001673.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006342.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_003901.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006342.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_004078.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006342.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004888.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006342.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005267.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006344.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005895.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006344.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006053.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006345.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006446.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006345.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008080.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006345.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008171.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006345.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005372.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006345.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006331.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006346.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005070.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006346.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006063.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006346.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006109.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006346.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_008243.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006349.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006355.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006349.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006349.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007912.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006349.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008193.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006349.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008254.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006349.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001583.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006349.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001907.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006349.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_004021.png,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006349.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005129.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006349.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005335.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006349.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006316.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006368.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006480.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007847.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007893.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007934.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008254.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008261.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004846.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004938.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005002.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005108.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005218.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006351.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006086.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006352.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007973.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006352.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006105.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006353.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008149.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006353.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008168.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006353.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_003862.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006353.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_000802.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006355.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006355.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007951.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006355.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_004021.png,val,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006355.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006293.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006355.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006316.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006356.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006444.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006359.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001462.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006359.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004896.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006362.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005372.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006363.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007892.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006363.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008197.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006363.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_000676.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006368.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006406.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006368.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007924.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006368.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008261.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006368.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001737.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006368.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005002.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006368.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006086.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006369.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007973.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006369.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008267.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006369.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006105.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006372.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008310.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006373.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001308.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006373.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004833.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006373.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_007940.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006374.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005070.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006374.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005113.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006374.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005943.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006374.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006109.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006374.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_008169.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006376.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006463.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006376.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007970.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006480.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007838.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007871.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007893.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007912.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007922.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007934.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008193.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008254.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005002.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006377.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005129.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006378.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008304.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006381.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008170.jpg,train,8,False,False
